"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.785383549E2,6.584054790E-3,2.753331885E-2,9.914987564E0
1.785403652E2,1.137245819E-2,2.753331885E-2,9.929352760E0
1.785423755E2,1.616086066E-2,2.753331885E-2,9.948506355E0
1.785443857E2,1.137245819E-2,3.711012751E-2,9.934141159E0
1.785463960E2,2.573766746E-2,3.711012751E-2,9.938929558E0
1.785484062E2,2.573766746E-2,4.189852998E-2,9.943717957E0
1.785504165E2,1.616086066E-2,4.189852998E-2,9.934141159E0
1.785524268E2,6.584054790E-3,3.232172132E-2,9.938929558E0
1.785544370E2,1.137245819E-2,5.147533491E-2,9.938929558E0
1.785564473E2,1.795651275E-3,1.795651205E-2,9.938929558E0
1.785584575E2,-7.781155407E-3,3.232172132E-2,9.934141159E0
1.785604678E2,1.616086066E-2,4.189852998E-2,9.948506355E0
1.785624781E2,1.137245819E-2,3.232172132E-2,9.914987564E0
1.785644883E2,2.094926499E-2,4.668693244E-2,9.929352760E0
1.785664986E2,1.616086066E-2,4.189852998E-2,9.934141159E0
1.785685088E2,2.094926499E-2,5.626374111E-2,9.895833969E0
1.785705191E2,2.573766746E-2,3.711012751E-2,9.895833969E0
1.785725294E2,1.616086066E-2,2.753331885E-2,9.910199165E0
1.785745396E2,1.616086066E-2,1.316810958E-2,9.924564362E0
1.785765499E2,-1.256955881E-2,3.711012751E-2,9.962871552E0
1.785785601E2,1.795651275E-3,2.274491638E-2,9.948506355E0
1.785805704E2,1.795651275E-3,3.711012751E-2,9.929352760E0
1.785825807E2,1.616086066E-2,4.189852998E-2,9.934141159E0
1.785845909E2,2.573766746E-2,4.189852998E-2,9.924564362E0
1.785866012E2,1.137245819E-2,4.189852998E-2,9.905410767E0
1.785886115E2,6.584054790E-3,1.795651205E-2,9.934141159E0
1.785906217E2,6.584054790E-3,1.316810958E-2,9.914987564E0
1.785926320E2,1.795651275E-3,1.316810958E-2,9.929352760E0
1.785946422E2,1.137245819E-2,1.795651205E-2,9.929352760E0
1.785966525E2,3.531447425E-2,8.379706182E-3,9.934141159E0
1.785986628E2,1.616086066E-2,4.189852998E-2,9.929352760E0
1.786006730E2,2.573766746E-2,5.147533491E-2,9.934141159E0
1.786026833E2,1.137245819E-2,4.189852998E-2,9.929352760E0
1.786046935E2,1.137245819E-2,4.668693244E-2,9.934141159E0
1.786067038E2,1.616086066E-2,3.591302549E-3,9.929352760E0
1.786087141E2,1.795651275E-3,2.274491638E-2,9.905410767E0
1.786107243E2,6.584054790E-3,1.316810958E-2,9.914987564E0
1.786127346E2,6.584054790E-3,2.274491638E-2,9.938929558E0
1.786147448E2,3.531447425E-2,3.232172132E-2,9.934141159E0
1.786167551E2,3.052607179E-2,5.147533491E-2,9.924564362E0
1.786187654E2,1.616086066E-2,5.147533491E-2,9.919775963E0
1.786207756E2,3.052607179E-2,5.147533491E-2,9.919775963E0
1.786227859E2,6.584054790E-3,3.232172132E-2,9.919775963E0
1.786247961E2,1.795651275E-3,2.274491638E-2,9.934141159E0
1.786268064E2,1.616086066E-2,8.379706182E-3,9.910199165E0
1.786288167E2,1.795651275E-3,1.316810958E-2,9.948506355E0
1.786308269E2,-2.992752008E-3,3.591302549E-3,9.943717957E0
1.786328372E2,2.094926499E-2,2.274491638E-2,9.943717957E0
1.786348474E2,1.137245819E-2,3.232172132E-2,9.948506355E0
1.786368577E2,1.795651275E-3,5.147533491E-2,9.914987564E0
1.786388680E2,2.573766746E-2,2.753331885E-2,9.910199165E0
1.786408782E2,1.616086066E-2,2.753331885E-2,9.934141159E0
1.786428885E2,1.137245819E-2,3.711012751E-2,9.905410767E0
1.786448987E2,2.094926499E-2,3.232172132E-2,9.914987564E0
1.786469057E2,2.094926499E-2,1.795651205E-2,9.943717957E0
1.786489127E2,1.137245819E-2,1.795651205E-2,9.943717957E0
1.786509201E2,3.052607179E-2,2.274491638E-2,9.934141159E0
1.786529280E2,2.094926499E-2,2.753331885E-2,9.914987564E0
1.786549365E2,1.137245819E-2,3.232172132E-2,9.910199165E0
1.786569456E2,1.795651275E-3,6.105214357E-2,9.910199165E0
1.786589554E2,6.584054790E-3,4.668693244E-2,9.910199165E0
1.786609658E2,2.094926499E-2,3.232172132E-2,9.919775963E0
1.786629769E2,6.584054790E-3,4.189852998E-2,9.934141159E0
1.786649885E2,6.584054790E-3,1.316810958E-2,9.934141159E0
1.786670006E2,1.137245819E-2,1.795651205E-2,9.948506355E0
1.786690131E2,1.616086066E-2,3.711012751E-2,9.958083153E0
1.786710258E2,3.052607179E-2,1.316810958E-2,9.948506355E0
1.786730387E2,1.616086066E-2,4.668693244E-2,9.905410767E0
1.786750517E2,1.616086066E-2,3.711012751E-2,9.910199165E0
1.786770642E2,6.584054790E-3,3.232172132E-2,9.914987564E0
1.786790744E2,1.616086066E-2,4.668693244E-2,9.914987564E0
1.786810847E2,1.795651275E-3,4.668693244E-2,9.929352760E0
1.786830949E2,1.795651275E-3,1.316810958E-2,9.938929558E0
1.786851052E2,2.094926499E-2,1.316810958E-2,9.948506355E0
1.786871155E2,2.094926499E-2,3.232172132E-2,9.924564362E0
1.786891257E2,6.584054790E-3,8.379706182E-3,9.924564362E0
1.786911360E2,1.616086066E-2,4.189852998E-2,9.910199165E0
1.786931462E2,1.795651275E-3,2.753331885E-2,9.919775963E0
1.786951565E2,1.137245819E-2,6.105214357E-2,9.919775963E0
1.786971668E2,1.795651275E-3,3.232172132E-2,9.914987564E0
1.786991770E2,-2.992752008E-3,4.189852998E-2,9.910199165E0
1.787011873E2,3.052607179E-2,1.795651205E-2,9.929352760E0
1.787031975E2,2.573766746E-2,1.795651205E-2,9.919775963E0
1.787052078E2,1.137245819E-2,4.668693244E-2,9.953294754E0
1.787072181E2,1.616086066E-2,2.753331885E-2,9.953294754E0
1.787092283E2,1.795651275E-3,5.147533491E-2,9.924564362E0
1.787112386E2,1.137245819E-2,5.147533491E-2,9.914987564E0
1.787132488E2,1.795651275E-3,4.668693244E-2,9.924564362E0
1.787152591E2,-1.256955881E-2,3.711012751E-2,9.929352760E0
1.787172694E2,6.584054790E-3,3.232172132E-2,9.919775963E0
1.787192796E2,2.573766746E-2,2.753331885E-2,9.914987564E0
1.787212899E2,3.052607179E-2,2.753331885E-2,9.943717957E0
1.787233001E2,2.094926499E-2,1.795651205E-2,9.962871552E0
1.787253104E2,1.616086066E-2,3.232172132E-2,9.953294754E0
1.787273207E2,-2.992752008E-3,3.232172132E-2,9.938929558E0
1.787293309E2,6.584054790E-3,4.189852998E-2,9.929352760E0
1.787313412E2,6.584054790E-3,4.189852998E-2,9.914987564E0
1.787333515E2,1.795651275E-3,3.232172132E-2,9.924564362E0
1.787353617E2,1.137245819E-2,3.232172132E-2,9.929352760E0
1.787373720E2,3.052607179E-2,3.232172132E-2,9.943717957E0
1.787393822E2,2.573766746E-2,8.379706182E-3,9.958083153E0
1.787413925E2,2.094926499E-2,2.753331885E-2,9.958083153E0
1.787434028E2,1.795651275E-3,2.274491638E-2,9.943717957E0
1.787454130E2,6.584054790E-3,3.711012751E-2,9.943717957E0
1.787474233E2,-2.992752008E-3,6.105214357E-2,9.910199165E0
1.787494335E2,-1.256955881E-2,1.795651205E-2,9.895833969E0
1.787514438E2,6.584054790E-3,7.062894851E-2,9.881468773E0
1.787534541E2,2.573766746E-2,3.711012751E-2,9.895833969E0
1.787554643E2,3.052607179E-2,2.753331885E-2,9.929352760E0
1.787574746E2,1.616086066E-2,2.753331885E-2,9.962871552E0
1.787594848E2,2.094926499E-2,1.795651205E-2,9.953294754E0
1.787614951E2,1.616086066E-2,1.316810958E-2,9.953294754E0
1.787635054E2,6.584054790E-3,3.232172132E-2,9.943717957E0
1.787655156E2,-1.256955881E-2,3.232172132E-2,9.910199165E0
1.787675259E2,1.137245819E-2,4.668693244E-2,9.900622368E0
1.787695361E2,3.052607179E-2,4.189852998E-2,9.891045570E0
1.787715464E2,3.052607179E-2,3.711012751E-2,9.905410767E0
1.787735567E2,3.052607179E-2,3.711012751E-2,9.934141159E0
1.787755669E2,4.010287672E-2,6.105214357E-2,9.948506355E0
1.787775772E2,3.052607179E-2,2.753331885E-2,9.977236748E0
1.787795874E2,-7.781155407E-3,1.795651205E-2,9.977236748E0
1.787815977E2,6.584054790E-3,3.232172132E-2,9.929352760E0
1.787836080E2,-1.735796221E-2,2.274491638E-2,9.943717957E0
1.787856182E2,-2.992752008E-3,3.232172132E-2,9.910199165E0
1.787876285E2,-7.781155407E-3,2.753331885E-2,9.891045570E0
1.787896387E2,5.446808785E-2,3.232172132E-2,9.886257172E0
1.787916490E2,2.094926499E-2,4.189852998E-2,9.895833969E0
1.787936593E2,1.137245819E-2,2.753331885E-2,9.929352760E0
1.787956695E2,6.584054790E-3,3.232172132E-2,9.953294754E0
1.787976798E2,1.137245819E-2,3.711012751E-2,9.943717957E0
1.787996900E2,-7.781155407E-3,3.232172132E-2,9.948506355E0
1.788017003E2,1.137245819E-2,1.795651205E-2,9.914987564E0
1.788037106E2,-7.781155407E-3,4.668693244E-2,9.914987564E0
1.788057208E2,1.137245819E-2,2.753331885E-2,9.900622368E0
1.788077311E2,2.094926499E-2,6.584054977E-2,9.905410767E0
1.788097413E2,2.094926499E-2,1.795651205E-2,9.929352760E0
1.788117516E2,2.094926499E-2,4.668693244E-2,9.948506355E0
1.788137619E2,1.137245819E-2,3.591302549E-3,9.962871552E0
1.788157721E2,6.584054790E-3,1.316810958E-2,9.953294754E0
1.788177824E2,-2.992752008E-3,2.753331885E-2,9.938929558E0
1.788197926E2,6.584054790E-3,2.274491638E-2,9.919775963E0
1.788218029E2,1.137245819E-2,4.189852998E-2,9.876680374E0
1.788238132E2,2.573766746E-2,3.232172132E-2,9.881468773E0
1.788258234E2,2.094926499E-2,4.189852998E-2,9.867103577E0
1.788278337E2,3.052607179E-2,2.753331885E-2,9.900622368E0
1.788298440E2,6.584054790E-3,3.711012751E-2,9.943717957E0
1.788318542E2,2.094926499E-2,1.795651205E-2,9.977236748E0
1.788338645E2,-7.781155407E-3,2.753331885E-2,9.986813545E0
1.788358747E2,2.094926499E-2,3.232172132E-2,9.934141159E0
1.788378850E2,2.094926499E-2,1.795651205E-2,9.910199165E0
1.788398953E2,1.616086066E-2,3.232172132E-2,9.900622368E0
1.788419055E2,2.094926499E-2,5.147533491E-2,9.886257172E0
1.788439158E2,1.616086066E-2,5.147533491E-2,9.871891975E0
1.788459260E2,3.052607179E-2,4.189852998E-2,9.900622368E0
1.788479363E2,1.137245819E-2,3.232172132E-2,9.943717957E0
1.788499466E2,6.584054790E-3,1.316810958E-2,9.972448349E0
1.788519568E2,-7.781155407E-3,3.711012751E-2,1.000117874E1
1.788539671E2,-2.992752008E-3,3.232172132E-2,9.972448349E0
1.788559773E2,1.795651275E-3,2.753331885E-2,9.943717957E0
1.788579876E2,1.616086066E-2,1.795651205E-2,9.886257172E0
1.788599979E2,4.010287672E-2,1.316810958E-2,9.876680374E0
1.788620081E2,2.573766746E-2,3.711012751E-2,9.886257172E0
1.788640184E2,6.584054790E-3,4.189852998E-2,9.910199165E0
1.788660286E2,2.094926499E-2,4.189852998E-2,9.914987564E0
1.788680389E2,1.616086066E-2,1.795651205E-2,9.929352760E0
1.788700492E2,2.094926499E-2,2.753331885E-2,9.972448349E0
1.788720594E2,1.616086066E-2,4.189852998E-2,9.962871552E0
1.788740697E2,-7.781155407E-3,1.795651205E-2,9.948506355E0
1.788760799E2,2.094926499E-2,1.316810958E-2,9.905410767E0
1.788780902E2,1.795651275E-3,2.274491638E-2,9.924564362E0
1.788801005E2,1.795651275E-3,3.711012751E-2,9.934141159E0
1.788821107E2,2.094926499E-2,4.189852998E-2,9.910199165E0
1.788841210E2,1.137245819E-2,4.668693244E-2,9.929352760E0
1.788861312E2,-2.992752008E-3,2.274491638E-2,9.948506355E0
1.788881415E2,1.137245819E-2,4.189852998E-2,9.962871552E0
1.788901518E2,3.052607179E-2,2.753331885E-2,9.977236748E0
1.788921620E2,3.052607179E-2,-1.197100850E-3,9.938929558E0
1.788941723E2,3.531447425E-2,3.711012751E-2,9.924564362E0
1.788961829E2,1.137245819E-2,8.379706182E-3,9.924564362E0
1.788981935E2,-2.992752008E-3,4.189852998E-2,9.905410767E0
1.789002042E2,6.584054790E-3,5.147533491E-2,9.891045570E0
1.789022146E2,1.137245819E-2,4.668693244E-2,9.914987564E0
1.789042248E2,-7.781155407E-3,2.753331885E-2,9.895833969E0
1.789062351E2,6.584054790E-3,1.795651205E-2,9.938929558E0
1.789082454E2,1.616086066E-2,1.316810958E-2,9.914987564E0
1.789102556E2,1.616086066E-2,2.274491638E-2,9.929352760E0
1.789122659E2,2.573766746E-2,2.753331885E-2,9.919775963E0
1.789142761E2,1.137245819E-2,4.668693244E-2,9.938929558E0
1.789162864E2,6.584054790E-3,4.189852998E-2,9.929352760E0
1.789182967E2,2.573766746E-2,4.189852998E-2,9.943717957E0
1.789203069E2,2.573766746E-2,3.232172132E-2,9.958083153E0
1.789223172E2,-2.992752008E-3,2.753331885E-2,9.938929558E0
1.789243274E2,3.531447425E-2,2.753331885E-2,9.924564362E0
1.789263377E2,3.531447425E-2,3.711012751E-2,9.924564362E0
1.789283480E2,6.584054790E-3,1.316810958E-2,9.929352760E0
1.789303582E2,1.616086066E-2,1.316810958E-2,9.948506355E0
1.789323685E2,1.137245819E-2,3.232172132E-2,9.962871552E0
1.789343787E2,1.616086066E-2,3.711012751E-2,9.948506355E0
1.789363890E2,1.616086066E-2,4.668693244E-2,9.934141159E0
1.789383993E2,1.616086066E-2,2.274491638E-2,9.953294754E0
1.789404095E2,1.137245819E-2,2.753331885E-2,9.914987564E0
1.789424198E2,1.616086066E-2,3.711012751E-2,9.895833969E0
1.789444300E2,1.616086066E-2,4.189852998E-2,9.905410767E0
1.789464403E2,3.531447425E-2,3.591302549E-3,9.881468773E0
1.789484506E2,2.094926499E-2,3.232172132E-2,9.886257172E0
1.789504608E2,3.531447425E-2,3.711012751E-2,9.938929558E0
1.789524711E2,3.052607179E-2,2.753331885E-2,9.934141159E0
1.789544813E2,1.795651275E-3,3.711012751E-2,9.953294754E0
1.789564916E2,-1.256955881E-2,4.189852998E-2,9.953294754E0
1.789585019E2,1.795651275E-3,4.668693244E-2,9.948506355E0
1.789605121E2,1.137245819E-2,3.711012751E-2,9.924564362E0
1.789625224E2,2.573766746E-2,3.232172132E-2,9.938929558E0
1.789645326E2,4.010287672E-2,4.189852998E-2,9.938929558E0
1.789665429E2,2.094926499E-2,4.189852998E-2,9.929352760E0
1.789685532E2,2.094926499E-2,3.591302549E-3,9.934141159E0
1.789705634E2,3.531447425E-2,3.711012751E-2,9.948506355E0
1.789725737E2,1.137245819E-2,2.753331885E-2,9.943717957E0
1.789745840E2,-1.256955881E-2,3.232172132E-2,9.943717957E0
1.789765942E2,6.584054790E-3,3.711012751E-2,9.938929558E0
1.789786045E2,1.616086066E-2,2.274491638E-2,9.919775963E0
1.789806147E2,6.584054790E-3,2.274491638E-2,9.924564362E0
1.789826250E2,3.052607179E-2,2.753331885E-2,9.905410767E0
1.789846353E2,3.531447425E-2,2.274491638E-2,9.900622368E0
1.789866455E2,2.573766746E-2,1.795651205E-2,9.905410767E0
1.789886558E2,6.584054790E-3,2.753331885E-2,9.919775963E0
1.789906660E2,1.795651275E-3,3.232172132E-2,9.938929558E0
1.789926763E2,6.584054790E-3,3.711012751E-2,9.943717957E0
1.789946866E2,1.795651275E-3,5.147533491E-2,9.924564362E0
1.789966968E2,1.616086066E-2,3.711012751E-2,9.938929558E0
1.789987071E2,3.052607179E-2,4.189852998E-2,9.943717957E0
1.790007173E2,4.489128292E-2,4.189852998E-2,9.919775963E0
1.790027276E2,2.094926499E-2,3.232172132E-2,9.905410767E0
1.790047379E2,1.137245819E-2,3.711012751E-2,9.943717957E0
1.790067481E2,1.616086066E-2,3.232172132E-2,9.943717957E0
1.790087584E2,-7.781155407E-3,4.668693244E-2,9.938929558E0
1.790107686E2,1.137245819E-2,1.795651205E-2,9.953294754E0
1.790127789E2,1.137245819E-2,4.189852998E-2,9.943717957E0
1.790147892E2,-2.992752008E-3,4.189852998E-2,9.929352760E0
1.790167994E2,3.531447425E-2,2.274491638E-2,9.910199165E0
1.790188097E2,3.052607179E-2,3.232172132E-2,9.900622368E0
1.790208199E2,2.094926499E-2,3.711012751E-2,9.905410767E0
1.790228302E2,1.137245819E-2,2.274491638E-2,9.905410767E0
1.790248405E2,1.795651275E-3,2.753331885E-2,9.919775963E0
1.790268507E2,-1.735796221E-2,3.232172132E-2,9.924564362E0
1.790288610E2,-1.256955881E-2,4.668693244E-2,9.938929558E0
1.790308712E2,-7.781155407E-3,5.626374111E-2,9.924564362E0
1.790328815E2,6.584054790E-3,2.753331885E-2,9.934141159E0
1.790348918E2,2.094926499E-2,4.189852998E-2,9.924564362E0
1.790369020E2,2.573766746E-2,4.668693244E-2,9.934141159E0
1.790389123E2,1.137245819E-2,2.274491638E-2,9.934141159E0
1.790409225E2,6.584054790E-3,8.379706182E-3,9.938929558E0
1.790429328E2,-7.781155407E-3,3.232172132E-2,9.958083153E0
1.790449431E2,1.795651275E-3,1.795651205E-2,9.938929558E0
1.790469533E2,1.795651275E-3,2.274491638E-2,9.910199165E0
1.790489636E2,6.584054790E-3,2.753331885E-2,9.919775963E0
1.790509738E2,1.616086066E-2,4.668693244E-2,9.948506355E0
1.790529841E2,4.010287672E-2,2.753331885E-2,9.938929558E0
1.790549944E2,1.137245819E-2,3.711012751E-2,9.924564362E0
1.790570046E2,1.795651275E-3,2.274491638E-2,9.938929558E0
1.790590149E2,2.573766746E-2,2.274491638E-2,9.938929558E0
1.790610251E2,-7.781155407E-3,3.711012751E-2,9.924564362E0
1.790630354E2,-2.992752008E-3,2.274491638E-2,9.910199165E0
1.790650457E2,-2.992752008E-3,3.232172132E-2,9.929352760E0
1.790670559E2,1.616086066E-2,3.711012751E-2,9.919775963E0
1.790690662E2,2.094926499E-2,2.274491638E-2,9.924564362E0
1.790710765E2,1.616086066E-2,5.626374111E-2,9.938929558E0
1.790730867E2,2.094926499E-2,5.147533491E-2,9.943717957E0
1.790750970E2,1.137245819E-2,1.316810958E-2,9.938929558E0
1.790771072E2,2.094926499E-2,4.189852998E-2,9.938929558E0
1.790791175E2,-7.781155407E-3,3.232172132E-2,9.924564362E0
1.790811278E2,-1.735796221E-2,-1.197100850E-3,9.924564362E0
1.790831380E2,2.094926499E-2,3.232172132E-2,9.934141159E0
1.790851483E2,1.616086066E-2,2.753331885E-2,9.938929558E0
1.790871585E2,2.094926499E-2,1.795651205E-2,9.919775963E0
1.790891688E2,3.052607179E-2,5.147533491E-2,9.886257172E0
1.790911791E2,1.795651275E-3,2.753331885E-2,9.900622368E0
1.790931893E2,1.616086066E-2,3.711012751E-2,9.891045570E0
1.790951996E2,2.573766746E-2,3.232172132E-2,9.919775963E0
1.790972098E2,6.584054790E-3,2.753331885E-2,9.924564362E0
1.790992201E2,2.094926499E-2,2.274491638E-2,9.962871552E0
1.791012304E2,-2.992752008E-3,1.795651205E-2,9.943717957E0
1.791032406E2,1.137245819E-2,4.189852998E-2,9.943717957E0
1.791052509E2,2.094926499E-2,5.626374111E-2,9.919775963E0
1.791072611E2,-2.992752008E-3,4.189852998E-2,9.910199165E0
1.791092714E2,1.616086066E-2,6.105214357E-2,9.886257172E0
1.791112817E2,-2.992752008E-3,3.711012751E-2,9.910199165E0
1.791132919E2,2.573766746E-2,4.189852998E-2,9.910199165E0
1.791153022E2,1.137245819E-2,1.795651205E-2,9.982025146E0
1.791173124E2,6.584054790E-3,2.274491638E-2,9.962871552E0
1.791193227E2,1.616086066E-2,2.753331885E-2,9.972448349E0
1.791213330E2,2.094926499E-2,3.232172132E-2,9.948506355E0
1.791233432E2,2.094926499E-2,2.753331885E-2,9.938929558E0
1.791253535E2,1.616086066E-2,4.189852998E-2,9.905410767E0
1.791273637E2,6.584054790E-3,5.147533491E-2,9.881468773E0
1.791293740E2,1.137245819E-2,3.711012751E-2,9.914987564E0
1.791313843E2,-2.992752008E-3,1.795651205E-2,9.905410767E0
1.791333946E2,1.616086066E-2,1.316810958E-2,9.943717957E0
1.791354049E2,2.573766746E-2,3.591302549E-3,9.958083153E0
1.791374152E2,6.584054790E-3,2.274491638E-2,9.991601944E0
1.791394255E2,3.052607179E-2,2.753331885E-2,9.967659950E0
1.791414358E2,1.616086066E-2,4.668693244E-2,9.919775963E0
1.791434461E2,1.616086066E-2,5.626374111E-2,9.876680374E0
1.791454565E2,2.573766746E-2,5.147533491E-2,9.857526779E0
1.791474668E2,1.616086066E-2,5.147533491E-2,9.862315178E0
1.791494771E2,-2.992752008E-3,5.626374111E-2,9.919775963E0
1.791514874E2,2.094926499E-2,8.379706182E-3,9.972448349E0
1.791534977E2,3.052607179E-2,3.591302549E-3,9.996390343E0
1.791555080E2,2.094926499E-2,2.274491638E-2,9.991601944E0
1.791575183E2,1.795651275E-3,1.316810958E-2,9.977236748E0
1.791595286E2,1.137245819E-2,4.668693244E-2,9.914987564E0
1.791615390E2,-2.992752008E-3,5.147533491E-2,9.876680374E0
1.791635493E2,1.795651275E-3,4.668693244E-2,9.852738380E0
1.791655596E2,1.137245819E-2,4.668693244E-2,9.871891975E0
1.791675699E2,1.616086066E-2,5.626374111E-2,9.900622368E0
1.791695802E2,3.531447425E-2,1.795651205E-2,9.948506355E0
1.791715905E2,3.052607179E-2,3.591302549E-3,9.991601944E0
1.791736008E2,2.094926499E-2,-1.197100850E-3,1.000596714E1
1.791756111E2,6.584054790E-3,1.795651205E-2,9.972448349E0
1.791776215E2,-7.781155407E-3,3.232172132E-2,9.919775963E0
1.791796318E2,-7.781155407E-3,5.147533491E-2,9.891045570E0
1.791816421E2,1.795651275E-3,6.105214357E-2,9.843161583E0
1.791836524E2,-7.781155407E-3,4.189852998E-2,9.867103577E0
1.791856627E2,2.094926499E-2,4.189852998E-2,9.886257172E0
1.791876730E2,4.489128292E-2,1.795651205E-2,9.938929558E0
1.791896833E2,3.052607179E-2,2.274491638E-2,9.982025146E0
1.791916936E2,2.094926499E-2,-1.197100850E-3,1.001554394E1
1.791937040E2,6.584054790E-3,8.379706182E-3,9.977236748E0
1.791957142E2,6.584054790E-3,5.147533491E-2,9.914987564E0
1.791977245E2,6.584054790E-3,3.711012751E-2,9.876680374E0
1.791997347E2,6.584054790E-3,4.668693244E-2,9.852738380E0
1.792017450E2,1.137245819E-2,4.189852998E-2,9.881468773E0
1.792037553E2,3.052607179E-2,3.711012751E-2,9.900622368E0
1.792057655E2,1.616086066E-2,2.753331885E-2,9.943717957E0
1.792077758E2,3.052607179E-2,2.753331885E-2,1.000596714E1
1.792097860E2,2.094926499E-2,3.232172132E-2,1.001075554E1
1.792117963E2,1.137245819E-2,1.316810958E-2,9.982025146E0
1.792138066E2,1.795651275E-3,3.232172132E-2,9.938929558E0
1.792158168E2,1.137245819E-2,2.753331885E-2,9.891045570E0
1.792178271E2,6.584054790E-3,2.753331885E-2,9.871891975E0
1.792198373E2,1.137245819E-2,4.189852998E-2,9.871891975E0
1.792218476E2,6.584054790E-3,2.753331885E-2,9.905410767E0
1.792238579E2,3.052607179E-2,3.232172132E-2,9.948506355E0
1.792258681E2,4.489128292E-2,2.274491638E-2,9.953294754E0
1.792278784E2,2.573766746E-2,3.232172132E-2,9.982025146E0
1.792298886E2,6.584054790E-3,2.274491638E-2,9.962871552E0
1.792318989E2,1.795651275E-3,3.711012751E-2,9.943717957E0
1.792339092E2,-1.735796221E-2,4.668693244E-2,9.886257172E0
1.792359194E2,-1.256955881E-2,6.584054977E-2,9.895833969E0
1.792379297E2,-7.781155407E-3,4.668693244E-2,9.891045570E0
1.792399399E2,1.137245819E-2,3.711012751E-2,9.905410767E0
1.792419502E2,2.094926499E-2,2.274491638E-2,9.929352760E0
1.792439605E2,3.531447425E-2,3.711012751E-2,9.962871552E0
1.792459707E2,2.094926499E-2,4.189852998E-2,9.958083153E0
1.792479810E2,2.094926499E-2,3.232172132E-2,9.967659950E0
1.792499912E2,1.137245819E-2,2.753331885E-2,9.929352760E0
1.792520015E2,6.584054790E-3,4.189852998E-2,9.919775963E0
1.792540118E2,-2.992752008E-3,5.147533491E-2,9.891045570E0
1.792560220E2,-2.992752008E-3,5.147533491E-2,9.891045570E0
1.792580323E2,-7.781155407E-3,3.232172132E-2,9.910199165E0
1.792600425E2,2.094926499E-2,2.753331885E-2,9.910199165E0
1.792620528E2,1.616086066E-2,3.711012751E-2,9.953294754E0
1.792640631E2,6.584054790E-3,3.711012751E-2,9.948506355E0
1.792660733E2,-2.992752008E-3,2.753331885E-2,9.953294754E0
1.792680836E2,6.584054790E-3,3.711012751E-2,9.938929558E0
1.792700938E2,1.137245819E-2,4.189852998E-2,9.924564362E0
1.792721041E2,6.584054790E-3,3.711012751E-2,9.905410767E0
1.792741144E2,-2.992752008E-3,2.753331885E-2,9.891045570E0
