Time (s),Illuminance (lx),Location
160.6579645,244.875,Two Boys Cafe (Afternoon)
160.8579767,244.7750092,Two Boys Cafe (Afternoon)
161.0579604,244.6750031,Two Boys Cafe (Afternoon)
161.2579738,244.7750092,Two Boys Cafe (Afternoon)
161.4579581,244.875,Two Boys Cafe (Afternoon)
161.6579697,244.8249969,Two Boys Cafe (Afternoon)
161.8579565,244.8249969,Two Boys Cafe (Afternoon)
162.0579674,244.7250061,Two Boys Cafe (Afternoon)
162.2579584,244.5749969,Two Boys Cafe (Afternoon)
162.4579641,244.625,Two Boys Cafe (Afternoon)
162.6579647,244.5749969,Two Boys Cafe (Afternoon)
162.8579608,244.5749969,Two Boys Cafe (Afternoon)
163.0579873,244.4750061,Two Boys Cafe (Afternoon)
163.2579569,244.5749969,Two Boys Cafe (Afternoon)
163.457956,244.4750061,Two Boys Cafe (Afternoon)
163.6579486,244.5250092,Two Boys Cafe (Afternoon)
163.8579507,244.4750061,Two Boys Cafe (Afternoon)
164.0579276,244.375,Two Boys Cafe (Afternoon)
164.2579416,244.2750092,Two Boys Cafe (Afternoon)
164.4579243,244.4250031,Two Boys Cafe (Afternoon)
164.6579402,244.2250061,Two Boys Cafe (Afternoon)
164.8579208,244.2250061,Two Boys Cafe (Afternoon)
165.0579388,244.125,Two Boys Cafe (Afternoon)
165.2579231,244.0250092,Two Boys Cafe (Afternoon)
165.4579355,243.875,Two Boys Cafe (Afternoon)
165.6579144,243.9750061,Two Boys Cafe (Afternoon)
165.8579278,243.625,Two Boys Cafe (Afternoon)
166.057912,243.6750031,Two Boys Cafe (Afternoon)
166.2579281,243.5749969,Two Boys Cafe (Afternoon)
166.4579046,243.5250092,Two Boys Cafe (Afternoon)
166.6579199,243.4250031,Two Boys Cafe (Afternoon)
166.8579018,243.5250092,Two Boys Cafe (Afternoon)
167.0579171,243.4750061,Two Boys Cafe (Afternoon)
167.2578983,243.375,Two Boys Cafe (Afternoon)
167.4579186,243.4250031,Two Boys Cafe (Afternoon)
167.6578949,243.0250092,Two Boys Cafe (Afternoon)
167.8579071,242.9375,Two Boys Cafe (Afternoon)
168.0578898,242.8375092,Two Boys Cafe (Afternoon)
168.2579076,242.6374969,Two Boys Cafe (Afternoon)
168.4578866,242.5375061,Two Boys Cafe (Afternoon)
168.6579014,242.4375,Two Boys Cafe (Afternoon)
168.8578832,242.2875061,Two Boys Cafe (Afternoon)
169.0578944,242.1875,Two Boys Cafe (Afternoon)
169.2578774,242.0875092,Two Boys Cafe (Afternoon)
169.4579011,241.8874969,Two Boys Cafe (Afternoon)
169.6578723,241.7375031,Two Boys Cafe (Afternoon)
169.8578857,241.4875031,Two Boys Cafe (Afternoon)
170.0578681,241.2375031,Two Boys Cafe (Afternoon)
170.2578849,240.9875031,Two Boys Cafe (Afternoon)
170.45788,240.8375092,Two Boys Cafe (Afternoon)
170.657877,240.7375031,Two Boys Cafe (Afternoon)
170.8578606,240.4875031,Two Boys Cafe (Afternoon)
171.0578705,240.4875031,Two Boys Cafe (Afternoon)
171.2579176,240.3874969,Two Boys Cafe (Afternoon)
171.4578554,240.2375031,Two Boys Cafe (Afternoon)
171.6578737,240.2375031,Two Boys Cafe (Afternoon)
171.8578501,240.0875092,Two Boys Cafe (Afternoon)
172.0578617,239.8874969,Two Boys Cafe (Afternoon)
172.2578624,239.9875031,Two Boys Cafe (Afternoon)
172.4578633,239.9875031,Two Boys Cafe (Afternoon)
172.6578408,239.8874969,Two Boys Cafe (Afternoon)
172.8578576,239.9375,Two Boys Cafe (Afternoon)
173.0578532,239.7375031,Two Boys Cafe (Afternoon)
173.2578544,239.6875,Two Boys Cafe (Afternoon)
173.4578342,239.6875,Two Boys Cafe (Afternoon)
173.6578508,239.5375061,Two Boys Cafe (Afternoon)
173.857837,239.4375,Two Boys Cafe (Afternoon)
174.0578455,239.3874969,Two Boys Cafe (Afternoon)
174.2578269,239.1000061,Two Boys Cafe (Afternoon)
174.4578402,239.0,Two Boys Cafe (Afternoon)
174.6578224,239.0500031,Two Boys Cafe (Afternoon)
174.8578369,238.8000031,Two Boys Cafe (Afternoon)
175.0578177,238.8500061,Two Boys Cafe (Afternoon)
175.2578323,238.8000031,Two Boys Cafe (Afternoon)
175.4578194,238.75,Two Boys Cafe (Afternoon)
175.6578264,238.75,Two Boys Cafe (Afternoon)
175.8578103,238.6999969,Two Boys Cafe (Afternoon)
176.0578187,238.5500031,Two Boys Cafe (Afternoon)
176.257807,238.4499969,Two Boys Cafe (Afternoon)
176.45782,238.5500031,Two Boys Cafe (Afternoon)
176.6578058,238.3500061,Two Boys Cafe (Afternoon)
176.8578228,238.1500092,Two Boys Cafe (Afternoon)
177.0577975,238.0500031,Two Boys Cafe (Afternoon)
177.2578205,237.9000092,Two Boys Cafe (Afternoon)
177.457794,238.0,Two Boys Cafe (Afternoon)
177.6578115,238.1000061,Two Boys Cafe (Afternoon)
177.8577895,238.1000061,Two Boys Cafe (Afternoon)
178.0578035,237.9499969,Two Boys Cafe (Afternoon)
178.2577891,237.9499969,Two Boys Cafe (Afternoon)
178.4578051,237.9000092,Two Boys Cafe (Afternoon)
178.6577936,237.8000031,Two Boys Cafe (Afternoon)
178.8577946,237.6500092,Two Boys Cafe (Afternoon)
179.0577869,237.6999969,Two Boys Cafe (Afternoon)
179.2577735,237.75,Two Boys Cafe (Afternoon)
179.4578024,237.8000031,Two Boys Cafe (Afternoon)
179.657792,237.75,Two Boys Cafe (Afternoon)
179.8577868,237.8500061,Two Boys Cafe (Afternoon)
180.0577821,237.75,Two Boys Cafe (Afternoon)
180.2577797,237.75,Two Boys Cafe (Afternoon)
180.4577622,237.6000061,Two Boys Cafe (Afternoon)
180.6577817,237.6000061,Two Boys Cafe (Afternoon)
180.8577579,237.6000061,Two Boys Cafe (Afternoon)
181.0577705,237.3500061,Two Boys Cafe (Afternoon)
181.2577541,237.3500061,Two Boys Cafe (Afternoon)
181.4577736,237.4000092,Two Boys Cafe (Afternoon)
181.6577497,237.5500031,Two Boys Cafe (Afternoon)
181.8577709,237.6999969,Two Boys Cafe (Afternoon)
182.0577458,237.6500092,Two Boys Cafe (Afternoon)
182.257756,237.3000031,Two Boys Cafe (Afternoon)
182.4577418,237.4499969,Two Boys Cafe (Afternoon)
182.6577561,237.1999969,Two Boys Cafe (Afternoon)
182.85774,237.1999969,Two Boys Cafe (Afternoon)
183.0577533,237.1500092,Two Boys Cafe (Afternoon)
183.2577429,237.3000031,Two Boys Cafe (Afternoon)
183.4577482,237.5,Two Boys Cafe (Afternoon)
183.6577301,237.6500092,Two Boys Cafe (Afternoon)
183.8577418,237.5500031,Two Boys Cafe (Afternoon)
184.0577274,237.5500031,Two Boys Cafe (Afternoon)
184.2577394,237.5,Two Boys Cafe (Afternoon)
184.4577226,237.5500031,Two Boys Cafe (Afternoon)
184.6577336,237.6999969,Two Boys Cafe (Afternoon)
184.8577207,237.8500061,Two Boys Cafe (Afternoon)
185.0577347,237.6999969,Two Boys Cafe (Afternoon)
185.2577127,237.75,Two Boys Cafe (Afternoon)
185.457732,237.8500061,Two Boys Cafe (Afternoon)
185.6577102,237.9000092,Two Boys Cafe (Afternoon)
185.8577277,238.1000061,Two Boys Cafe (Afternoon)
186.0577069,238.0500031,Two Boys Cafe (Afternoon)
186.257718,238.3000031,Two Boys Cafe (Afternoon)
186.4577031,238.0,Two Boys Cafe (Afternoon)
186.6577234,238.0,Two Boys Cafe (Afternoon)
186.8576992,237.9499969,Two Boys Cafe (Afternoon)
187.05771,238.1500092,Two Boys Cafe (Afternoon)
187.2577059,238.25,Two Boys Cafe (Afternoon)
187.4577083,238.3500061,Two Boys Cafe (Afternoon)
187.6576982,238.6500092,Two Boys Cafe (Afternoon)
187.8577072,238.9000092,Two Boys Cafe (Afternoon)
188.0577247,238.9499969,Two Boys Cafe (Afternoon)
188.2576964,238.8500061,Two Boys Cafe (Afternoon)
188.4577018,239.1000061,Two Boys Cafe (Afternoon)
188.6576985,239.1000061,Two Boys Cafe (Afternoon)
188.8576962,239.1500092,Two Boys Cafe (Afternoon)
189.0576926,239.1999969,Two Boys Cafe (Afternoon)
189.2576934,239.0500031,Two Boys Cafe (Afternoon)
189.4576947,239.1000061,Two Boys Cafe (Afternoon)
189.6576856,239.3874969,Two Boys Cafe (Afternoon)
189.8576843,239.2375031,Two Boys Cafe (Afternoon)
190.0576843,239.6875,Two Boys Cafe (Afternoon)
190.2576636,239.4875031,Two Boys Cafe (Afternoon)
190.4576725,239.3874969,Two Boys Cafe (Afternoon)
190.6576608,239.1500092,Two Boys Cafe (Afternoon)
190.8576747,239.0500031,Two Boys Cafe (Afternoon)
191.0576543,239.1500092,Two Boys Cafe (Afternoon)
191.2576643,239.2375031,Two Boys Cafe (Afternoon)
191.4576494,239.2375031,Two Boys Cafe (Afternoon)
191.6576669,239.0500031,Two Boys Cafe (Afternoon)
191.8576507,238.9499969,Two Boys Cafe (Afternoon)
192.0576634,239.1999969,Two Boys Cafe (Afternoon)
192.2576442,238.9000092,Two Boys Cafe (Afternoon)
192.4576433,238.8000031,Two Boys Cafe (Afternoon)
192.6576406,238.9000092,Two Boys Cafe (Afternoon)
192.857658,238.8500061,Two Boys Cafe (Afternoon)
193.0576358,239.0500031,Two Boys Cafe (Afternoon)
193.2576523,239.0,Two Boys Cafe (Afternoon)
193.457633,239.1500092,Two Boys Cafe (Afternoon)
193.6576517,239.1000061,Two Boys Cafe (Afternoon)
193.8576281,238.9499969,Two Boys Cafe (Afternoon)
194.0576432,239.0,Two Boys Cafe (Afternoon)
194.2576236,238.5500031,Two Boys Cafe (Afternoon)
194.4576445,238.6000061,Two Boys Cafe (Afternoon)
194.6576245,238.8000031,Two Boys Cafe (Afternoon)
194.857635,238.4499969,Two Boys Cafe (Afternoon)
195.0576144,238.6000061,Two Boys Cafe (Afternoon)
195.2576331,238.4000092,Two Boys Cafe (Afternoon)
195.457616,238.6000061,Two Boys Cafe (Afternoon)
195.6576233,238.25,Two Boys Cafe (Afternoon)
195.8576158,238.6500092,Two Boys Cafe (Afternoon)
196.0576171,238.25,Two Boys Cafe (Afternoon)
196.2576357,238.5,Two Boys Cafe (Afternoon)
196.4576154,238.4000092,Two Boys Cafe (Afternoon)
196.6576194,238.4499969,Two Boys Cafe (Afternoon)
196.857613,238.3500061,Two Boys Cafe (Afternoon)
197.0576087,238.25,Two Boys Cafe (Afternoon)
197.2575919,238.3500061,Two Boys Cafe (Afternoon)
197.4576056,238.3500061,Two Boys Cafe (Afternoon)
197.6576129,238.0500031,Two Boys Cafe (Afternoon)
197.8576071,238.0500031,Two Boys Cafe (Afternoon)
198.0575994,238.1500092,Two Boys Cafe (Afternoon)
198.2575985,237.9000092,Two Boys Cafe (Afternoon)
198.45758,238.0500031,Two Boys Cafe (Afternoon)
198.6575916,238.0,Two Boys Cafe (Afternoon)
198.8575742,237.8500061,Two Boys Cafe (Afternoon)
199.0575917,237.9000092,Two Boys Cafe (Afternoon)
199.257571,237.9000092,Two Boys Cafe (Afternoon)
199.4575877,237.75,Two Boys Cafe (Afternoon)
199.6575652,237.8500061,Two Boys Cafe (Afternoon)
199.8575801,237.8000031,Two Boys Cafe (Afternoon)
200.0575629,237.8000031,Two Boys Cafe (Afternoon)
200.2575768,237.8500061,Two Boys Cafe (Afternoon)
200.4575585,237.8000031,Two Boys Cafe (Afternoon)
200.6575793,237.6999969,Two Boys Cafe (Afternoon)
200.8575562,237.75,Two Boys Cafe (Afternoon)
201.0575684,237.75,Two Boys Cafe (Afternoon)
201.2575529,237.6999969,Two Boys Cafe (Afternoon)
201.4575618,237.6500092,Two Boys Cafe (Afternoon)
201.6575488,237.6999969,Two Boys Cafe (Afternoon)
201.8575641,237.6000061,Two Boys Cafe (Afternoon)
202.0575436,237.6000061,Two Boys Cafe (Afternoon)
202.2575573,237.6999969,Two Boys Cafe (Afternoon)
202.4575415,237.6999969,Two Boys Cafe (Afternoon)
202.6575569,237.6999969,Two Boys Cafe (Afternoon)
202.8575371,237.6999969,Two Boys Cafe (Afternoon)
203.0575518,238.1500092,Two Boys Cafe (Afternoon)
203.2575355,238.3000031,Two Boys Cafe (Afternoon)
203.4575448,238.25,Two Boys Cafe (Afternoon)
203.6575419,238.3500061,Two Boys Cafe (Afternoon)
203.8575451,238.4000092,Two Boys Cafe (Afternoon)
204.0575286,238.4000092,Two Boys Cafe (Afternoon)
204.2575362,238.1999969,Two Boys Cafe (Afternoon)
204.4575542,238.25,Two Boys Cafe (Afternoon)
204.6575166,238.1000061,Two Boys Cafe (Afternoon)
204.8575325,237.9000092,Two Boys Cafe (Afternoon)
205.0575252,237.9000092,Two Boys Cafe (Afternoon)
205.2575309,237.8500061,Two Boys Cafe (Afternoon)
205.4575105,238.0500031,Two Boys Cafe (Afternoon)
205.6575276,238.0500031,Two Boys Cafe (Afternoon)
205.8575046,237.5500031,Two Boys Cafe (Afternoon)
206.0575272,236.8000031,Two Boys Cafe (Afternoon)
206.2574989,236.8000031,Two Boys Cafe (Afternoon)
206.4575151,236.8000031,Two Boys Cafe (Afternoon)
206.6574972,236.6000061,Two Boys Cafe (Afternoon)
206.857514,236.8500061,Two Boys Cafe (Afternoon)
207.0574906,236.8500061,Two Boys Cafe (Afternoon)
207.2575075,236.9499969,Two Boys Cafe (Afternoon)
207.4574884,237.5,Two Boys Cafe (Afternoon)
207.6575012,237.5,Two Boys Cafe (Afternoon)
207.8574954,237.4000092,Two Boys Cafe (Afternoon)
208.0575,236.8500061,Two Boys Cafe (Afternoon)
208.2574874,236.9000092,Two Boys Cafe (Afternoon)
208.457504,236.6999969,Two Boys Cafe (Afternoon)
208.6574774,236.8000031,Two Boys Cafe (Afternoon)
208.85749,236.8500061,Two Boys Cafe (Afternoon)
209.0574747,236.8500061,Two Boys Cafe (Afternoon)
209.257486,237.0,Two Boys Cafe (Afternoon)
209.4574695,237.1999969,Two Boys Cafe (Afternoon)
209.6574816,237.1999969,Two Boys Cafe (Afternoon)
209.857465,237.1500092,Two Boys Cafe (Afternoon)
210.0574857,237.25,Two Boys Cafe (Afternoon)
210.2574623,237.1500092,Two Boys Cafe (Afternoon)
210.4574857,237.25,Two Boys Cafe (Afternoon)
210.6574586,237.25,Two Boys Cafe (Afternoon)
210.8574705,237.25,Two Boys Cafe (Afternoon)
211.0574526,237.5500031,Two Boys Cafe (Afternoon)
211.2574643,237.6500092,Two Boys Cafe (Afternoon)
211.457448,237.6500092,Two Boys Cafe (Afternoon)
211.6574636,237.6500092,Two Boys Cafe (Afternoon)
211.8574493,237.75,Two Boys Cafe (Afternoon)
212.0574581,237.6500092,Two Boys Cafe (Afternoon)
212.2574533,237.8500061,Two Boys Cafe (Afternoon)
212.4574498,237.8500061,Two Boys Cafe (Afternoon)
212.6574605,238.0500031,Two Boys Cafe (Afternoon)
212.8574337,238.1000061,Two Boys Cafe (Afternoon)
213.0574847,238.25,Two Boys Cafe (Afternoon)
213.2574329,238.3500061,Two Boys Cafe (Afternoon)
213.4574474,238.4499969,Two Boys Cafe (Afternoon)
213.6574256,238.6999969,Two Boys Cafe (Afternoon)
213.8574478,238.6000061,Two Boys Cafe (Afternoon)
214.0574383,238.6999969,Two Boys Cafe (Afternoon)
214.2574191,238.9000092,Two Boys Cafe (Afternoon)
214.4574213,238.8000031,Two Boys Cafe (Afternoon)
214.6574369,238.9000092,Two Boys Cafe (Afternoon)
214.8574143,238.9499969,Two Boys Cafe (Afternoon)
215.0574279,238.8500061,Two Boys Cafe (Afternoon)
215.2574082,238.8000031,Two Boys Cafe (Afternoon)
215.4574263,238.8500061,Two Boys Cafe (Afternoon)
215.6574121,239.0500031,Two Boys Cafe (Afternoon)
215.8574072,239.6374969,Two Boys Cafe (Afternoon)
216.0574069,239.4375,Two Boys Cafe (Afternoon)
216.2574187,239.6875,Two Boys Cafe (Afternoon)
216.4573955,239.4875031,Two Boys Cafe (Afternoon)
216.657412,239.6875,Two Boys Cafe (Afternoon)
216.8573942,239.1000061,Two Boys Cafe (Afternoon)
217.0574067,239.1999969,Two Boys Cafe (Afternoon)
217.25739,239.4875031,Two Boys Cafe (Afternoon)
217.4574019,239.2375031,Two Boys Cafe (Afternoon)
217.6573863,239.1999969,Two Boys Cafe (Afternoon)
217.8574025,239.4875031,Two Boys Cafe (Afternoon)
218.0573815,239.5375061,Two Boys Cafe (Afternoon)
218.2573994,239.7375031,Two Boys Cafe (Afternoon)
218.4573781,239.6374969,Two Boys Cafe (Afternoon)
218.6573906,239.1500092,Two Boys Cafe (Afternoon)
218.857376,239.1000061,Two Boys Cafe (Afternoon)
219.0573981,239.0,Two Boys Cafe (Afternoon)
219.2573721,238.8500061,Two Boys Cafe (Afternoon)
219.4573815,238.8500061,Two Boys Cafe (Afternoon)
219.657365,238.8000031,Two Boys Cafe (Afternoon)
219.8573828,238.6500092,Two Boys Cafe (Afternoon)
220.0573602,238.6999969,Two Boys Cafe (Afternoon)
220.2573775,238.5500031,Two Boys Cafe (Afternoon)
220.4573688,238.5500031,Two Boys Cafe (Afternoon)
220.6573555,238.4499969,Two Boys Cafe (Afternoon)
220.8573529,238.3500061,Two Boys Cafe (Afternoon)
221.0573629,238.4000092,Two Boys Cafe (Afternoon)
221.2573866,238.5,Two Boys Cafe (Afternoon)
221.457346,238.6000061,Two Boys Cafe (Afternoon)
221.6573605,238.3000031,Two Boys Cafe (Afternoon)
221.8573401,238.1500092,Two Boys Cafe (Afternoon)
222.0573559,238.1999969,Two Boys Cafe (Afternoon)
222.2573371,238.0500031,Two Boys Cafe (Afternoon)
222.4573563,238.0,Two Boys Cafe (Afternoon)
222.6573342,237.8500061,Two Boys Cafe (Afternoon)
222.8573488,237.6999969,Two Boys Cafe (Afternoon)
223.0573471,237.75,Two Boys Cafe (Afternoon)
223.2573438,237.6500092,Two Boys Cafe (Afternoon)
223.4573264,237.6000061,Two Boys Cafe (Afternoon)
223.6573439,237.4499969,Two Boys Cafe (Afternoon)
223.8573202,237.25,Two Boys Cafe (Afternoon)
224.0573401,237.1500092,Two Boys Cafe (Afternoon)
224.2573237,237.1999969,Two Boys Cafe (Afternoon)
224.45733,237.25,Two Boys Cafe (Afternoon)
224.6573131,236.9499969,Two Boys Cafe (Afternoon)
224.8573278,236.6999969,Two Boys Cafe (Afternoon)
225.0573081,236.6000061,Two Boys Cafe (Afternoon)
225.2573359,236.6500092,Two Boys Cafe (Afternoon)
225.4573051,236.6500092,Two Boys Cafe (Afternoon)
225.6573299,236.5500031,Two Boys Cafe (Afternoon)
225.8573025,236.4000092,Two Boys Cafe (Afternoon)
226.0573142,236.6500092,Two Boys Cafe (Afternoon)
226.2572972,236.5500031,Two Boys Cafe (Afternoon)
226.4573094,236.5,Two Boys Cafe (Afternoon)
226.6572954,236.5,Two Boys Cafe (Afternoon)
226.8573095,236.5,Two Boys Cafe (Afternoon)
227.0572891,236.6500092,Two Boys Cafe (Afternoon)
227.2573055,236.6999969,Two Boys Cafe (Afternoon)
227.4572874,236.5,Two Boys Cafe (Afternoon)
227.6572993,236.5500031,Two Boys Cafe (Afternoon)
227.857283,236.3500061,Two Boys Cafe (Afternoon)
228.0572959,236.6000061,Two Boys Cafe (Afternoon)
228.2572782,236.3000031,Two Boys Cafe (Afternoon)
228.4572909,236.3500061,Two Boys Cafe (Afternoon)
228.6572781,236.0,Two Boys Cafe (Afternoon)
228.8572894,235.8000031,Two Boys Cafe (Afternoon)
229.0572802,236.4000092,Two Boys Cafe (Afternoon)
229.2572825,236.4499969,Two Boys Cafe (Afternoon)
229.4572773,236.4000092,Two Boys Cafe (Afternoon)
229.6572785,236.5,Two Boys Cafe (Afternoon)
229.8573219,236.5,Two Boys Cafe (Afternoon)
230.0572721,236.4499969,Two Boys Cafe (Afternoon)
230.2572729,236.5500031,Two Boys Cafe (Afternoon)
230.4572761,236.75,Two Boys Cafe (Afternoon)
230.6572689,236.25,Two Boys Cafe (Afternoon)
230.8572603,236.5500031,Two Boys Cafe (Afternoon)
231.0572676,236.1500092,Two Boys Cafe (Afternoon)
231.2572456,236.8000031,Two Boys Cafe (Afternoon)
231.4572686,237.0500031,Two Boys Cafe (Afternoon)
231.6572457,237.0,Two Boys Cafe (Afternoon)
231.8572652,237.0500031,Two Boys Cafe (Afternoon)
232.0572374,237.5,Two Boys Cafe (Afternoon)
232.2572523,237.5500031,Two Boys Cafe (Afternoon)
232.4572486,237.6999969,Two Boys Cafe (Afternoon)
232.6572495,237.6999969,Two Boys Cafe (Afternoon)
232.85723,237.75,Two Boys Cafe (Afternoon)
233.0572437,237.6500092,Two Boys Cafe (Afternoon)
233.2572252,237.6999969,Two Boys Cafe (Afternoon)
233.4572394,237.75,Two Boys Cafe (Afternoon)
233.6572219,237.6500092,Two Boys Cafe (Afternoon)
233.8572203,237.6000061,Two Boys Cafe (Afternoon)
234.0572255,237.6500092,Two Boys Cafe (Afternoon)
234.2572328,237.5500031,Two Boys Cafe (Afternoon)
234.4572143,237.1999969,Two Boys Cafe (Afternoon)
234.6572272,237.3000031,Two Boys Cafe (Afternoon)
234.8572102,236.25,Two Boys Cafe (Afternoon)
235.0572198,236.5,Two Boys Cafe (Afternoon)
235.2572076,236.8000031,Two Boys Cafe (Afternoon)
235.4572078,236.6000061,Two Boys Cafe (Afternoon)
235.6572034,236.4000092,Two Boys Cafe (Afternoon)
235.8572191,236.5,Two Boys Cafe (Afternoon)
236.0571974,237.1999969,Two Boys Cafe (Afternoon)
236.2572055,236.9499969,Two Boys Cafe (Afternoon)
236.4571956,236.9499969,Two Boys Cafe (Afternoon)
236.657207,236.9000092,Two Boys Cafe (Afternoon)
236.8571905,237.0500031,Two Boys Cafe (Afternoon)
237.0572008,237.25,Two Boys Cafe (Afternoon)
237.2571862,237.0,Two Boys Cafe (Afternoon)
237.4571949,236.9000092,Two Boys Cafe (Afternoon)
237.6571906,236.8500061,Two Boys Cafe (Afternoon)
237.8571967,236.6999969,Two Boys Cafe (Afternoon)
238.0571819,236.9000092,Two Boys Cafe (Afternoon)
238.2571945,237.1999969,Two Boys Cafe (Afternoon)
238.4572323,237.3000031,Two Boys Cafe (Afternoon)
238.6571713,237.4499969,Two Boys Cafe (Afternoon)
238.8571921,237.1000061,Two Boys Cafe (Afternoon)
239.0571819,237.1500092,Two Boys Cafe (Afternoon)
239.2571864,236.9000092,Two Boys Cafe (Afternoon)
239.4571791,236.6999969,Two Boys Cafe (Afternoon)
239.6571776,236.5,Two Boys Cafe (Afternoon)
239.8571571,236.0,Two Boys Cafe (Afternoon)
240.0571758,235.3625031,Two Boys Cafe (Afternoon)
240.2571549,235.3625031,Two Boys Cafe (Afternoon)
240.4571742,235.0625,Two Boys Cafe (Afternoon)
240.6571517,235.2125092,Two Boys Cafe (Afternoon)
240.8571697,235.2624969,Two Boys Cafe (Afternoon)
241.0571469,235.3125,Two Boys Cafe (Afternoon)
241.2571666,235.5500031,Two Boys Cafe (Afternoon)
241.4571425,235.5124969,Two Boys Cafe (Afternoon)
241.6571568,235.5124969,Two Boys Cafe (Afternoon)
241.8571376,235.6999969,Two Boys Cafe (Afternoon)
242.0571525,235.6500092,Two Boys Cafe (Afternoon)
242.2571338,235.6500092,Two Boys Cafe (Afternoon)
242.4571503,235.6999969,Two Boys Cafe (Afternoon)
242.6571347,235.6999969,Two Boys Cafe (Afternoon)
242.8571454,235.9499969,Two Boys Cafe (Afternoon)
243.0571277,236.5,Two Boys Cafe (Afternoon)
243.2571388,236.6500092,Two Boys Cafe (Afternoon)
243.4571239,237.0500031,Two Boys Cafe (Afternoon)
243.6571418,237.1999969,Two Boys Cafe (Afternoon)
243.8571204,237.4499969,Two Boys Cafe (Afternoon)
244.0571333,237.5,Two Boys Cafe (Afternoon)
244.2571139,237.5500031,Two Boys Cafe (Afternoon)
244.4571116,237.25,Two Boys Cafe (Afternoon)
244.6571123,237.1999969,Two Boys Cafe (Afternoon)
244.8571225,237.4000092,Two Boys Cafe (Afternoon)
245.0571066,237.1999969,Two Boys Cafe (Afternoon)
245.2571046,236.6999969,Two Boys Cafe (Afternoon)
245.4571029,237.1500092,Two Boys Cafe (Afternoon)
245.6571184,237.6500092,Two Boys Cafe (Afternoon)
245.8570979,237.5500031,Two Boys Cafe (Afternoon)
246.0571065,237.6500092,Two Boys Cafe (Afternoon)
246.25711,237.25,Two Boys Cafe (Afternoon)
246.4571063,236.8500061,Two Boys Cafe (Afternoon)
246.6570895,236.6999969,Two Boys Cafe (Afternoon)
246.8571069,236.6000061,Two Boys Cafe (Afternoon)
247.0571267,236.4000092,Two Boys Cafe (Afternoon)
247.2570834,236.5,Two Boys Cafe (Afternoon)
247.4571013,236.5500031,Two Boys Cafe (Afternoon)
247.6571003,236.5500031,Two Boys Cafe (Afternoon)
247.857097,236.6999969,Two Boys Cafe (Afternoon)
248.0570919,236.75,Two Boys Cafe (Afternoon)
248.2570944,236.6500092,Two Boys Cafe (Afternoon)
248.4570721,236.6000061,Two Boys Cafe (Afternoon)
248.6570868,236.6500092,Two Boys Cafe (Afternoon)
248.8570672,236.5500031,Two Boys Cafe (Afternoon)
249.0570832,236.8000031,Two Boys Cafe (Afternoon)
249.2570637,237.0,Two Boys Cafe (Afternoon)
249.4570765,237.1000061,Two Boys Cafe (Afternoon)
249.6570586,237.0,Two Boys Cafe (Afternoon)
249.8570834,237.1999969,Two Boys Cafe (Afternoon)
250.0570629,237.4000092,Two Boys Cafe (Afternoon)
250.2570722,237.9499969,Two Boys Cafe (Afternoon)
250.4570509,237.6999969,Two Boys Cafe (Afternoon)
250.6570654,238.1000061,Two Boys Cafe (Afternoon)
250.8570497,238.25,Two Boys Cafe (Afternoon)
251.0570627,238.3000031,Two Boys Cafe (Afternoon)
251.2570438,238.5,Two Boys Cafe (Afternoon)
251.4570565,238.4000092,Two Boys Cafe (Afternoon)
251.6570408,238.6500092,Two Boys Cafe (Afternoon)
251.8570605,238.6000061,Two Boys Cafe (Afternoon)
252.0570385,238.5,Two Boys Cafe (Afternoon)
252.2570526,238.5500031,Two Boys Cafe (Afternoon)
252.4570314,238.1500092,Two Boys Cafe (Afternoon)
252.6570478,238.0,Two Boys Cafe (Afternoon)
252.8570298,238.0500031,Two Boys Cafe (Afternoon)
253.0570403,237.75,Two Boys Cafe (Afternoon)
253.2570226,237.6999969,Two Boys Cafe (Afternoon)
253.4570381,237.8000031,Two Boys Cafe (Afternoon)
253.6570216,238.0500031,Two Boys Cafe (Afternoon)
253.8570317,238.5500031,Two Boys Cafe (Afternoon)
254.0570164,238.9000092,Two Boys Cafe (Afternoon)
254.2570338,238.6500092,Two Boys Cafe (Afternoon)
254.4570116,238.6000061,Two Boys Cafe (Afternoon)
254.6570507,238.5500031,Two Boys Cafe (Afternoon)
254.8570219,238.1500092,Two Boys Cafe (Afternoon)
255.0570161,238.0,Two Boys Cafe (Afternoon)
255.2570076,237.9000092,Two Boys Cafe (Afternoon)
255.4570003,237.75,Two Boys Cafe (Afternoon)
255.6570438,237.8500061,Two Boys Cafe (Afternoon)
255.8569969,237.8500061,Two Boys Cafe (Afternoon)
256.0570093,237.75,Two Boys Cafe (Afternoon)
256.2569902,237.8500061,Two Boys Cafe (Afternoon)
256.4570078,238.0500031,Two Boys Cafe (Afternoon)
256.6570417,238.0500031,Two Boys Cafe (Afternoon)
256.8570067,238.1999969,Two Boys Cafe (Afternoon)
257.0570002,238.1500092,Two Boys Cafe (Afternoon)
257.2569942,238.3000031,Two Boys Cafe (Afternoon)
257.4569803,238.25,Two Boys Cafe (Afternoon)
257.6569972,238.3000031,Two Boys Cafe (Afternoon)
257.8569737,238.25,Two Boys Cafe (Afternoon)
258.0569896,238.6500092,Two Boys Cafe (Afternoon)
258.2569823,238.6500092,Two Boys Cafe (Afternoon)
258.456971,238.1999969,Two Boys Cafe (Afternoon)
